,P,Exp P,Log P,Log Exp P
16614789,0.187612,0.15328515797540038,0.727,0.814
4860392,0.187716,0.15337908188997804,0.726,0.814
1187417,0.18801,0.15363848529220858,0.726,0.813
10449372,0.188149,0.15375789871221932,0.725,0.813
14087226,0.188409,0.15399267959899748,0.725,0.812
15257189,0.188582,0.15415035617682388,0.724,0.812
1005494,0.188796,0.15434768309643507,0.724,0.811
6076212,0.189017,0.15454212004944387,0.723,0.811
11881320,0.189202,0.1547034957845213,0.723,0.81
14804175,0.189453,0.15492457822960415,0.722,0.81
17253529,0.1896,0.15506011766325623,0.722,0.809
16496568,0.18989,0.15531391453027812,0.721,0.809
16393569,0.190007,0.15541754873263983,0.721,0.808
9568745,0.190327,0.1557014590516586,0.72,0.808
173372,0.190409,0.15577584679200412,0.72,0.807
12191118,0.190766,0.15608906137237116,0.719,0.807
16414588,0.190817,0.1561349540420171,0.719,0.806
7439229,0.191206,0.15647308013449673,0.718,0.806
4154682,0.191232,0.15649487048267877,0.718,0.805
10930819,0.19163,0.15685559611398908,0.718,0.804
3282722,0.191647,0.15687108633497787,0.717,0.804
13885448,0.192034,0.1572171887352801,0.717,0.803
2041685,0.192088,0.15726296580626195,0.716,0.803
4248110,0.192444,0.15757964834655186,0.716,0.802
5214576,0.192531,0.15765692605349976,0.715,0.802
10961652,0.192848,0.15794291714847228,0.715,0.801
7198785,0.192975,0.15805545244796934,0.714,0.801
9621934,0.193254,0.15830699514104135,0.714,0.8
15672585,0.19342,0.15845715780570152,0.713,0.8
2185988,0.193657,0.15867194012359115,0.713,0.799
16789774,0.193866,0.1588636605079937,0.712,0.799
16556394,0.194054,0.15903769429678963,0.712,0.798
8945650,0.194313,0.15926808243433216,0.711,0.798
6131819,0.194464,0.15940431545996883,0.711,0.797
15925340,0.194761,0.15966972999273232,0.71,0.797
10369405,0.194878,0.15977180361312873,0.71,0.796
2621403,0.19521,0.16007027936382356,0.709,0.796
16756297,0.195288,0.16014010095693731,0.709,0.795
17277513,0.19566,0.16047447009283383,0.708,0.795
3959404,0.195693,0.1605092652907266,0.708,0.794
10325003,0.196111,0.16087733143720698,0.707,0.794
16981910,0.196112,0.16087923881516455,0.707,0.793
8840075,0.196523,0.16125013712891528,0.707,0.792
842660,0.196563,0.16128880488205527,0.706,0.792
8821015,0.19693,0.1616218446333147,0.706,0.791
5736181,0.197016,0.1616991223402626,0.705,0.791
4301322,0.19734,0.1619944191276948,0.705,0.79
2181755,0.19747,0.1621120985677441,0.704,0.79
8341034,0.19776,0.16236786061205563,0.704,0.789
6850408,0.197925,0.16251576910276594,0.703,0.789
8592551,0.198177,0.16274216908639716,0.703,0.788
4918264,0.198381,0.16292048002576462,0.702,0.788
13979022,0.198602,0.16311734455071944,0.702,0.787
14063163,0.198839,0.1633261157380761,0.701,0.787
16922630,0.199022,0.16349332920569037,0.701,0.786
11503861,0.199297,0.16373701118960388,0.7,0.786
1753578,0.19945,0.16387023864997408,0.7,0.785
11296900,0.199757,0.1641473286478112,0.699,0.785
13812026,0.199868,0.16424801508423847,0.699,0.784
3589423,0.200217,0.16455833969800313,0.698,0.784
162467,0.200294,0.16462660070915155,0.698,0.783
2654360,0.200679,0.16498322258788647,0.697,0.783
7156425,0.200705,0.1650061111233774,0.697,0.782
4359343,0.201138,0.16538648852758397,0.697,0.781
7007506,0.201141,0.16538949409285048,0.696,0.781
1714813,0.201569,0.16576779072110331,0.696,0.78
6489985,0.201605,0.1657983665677566,0.695,0.78
13984845,0.201993,0.1661499021052713,0.695,0.779
15881171,0.20207,0.16621729612643904,0.694,0.779
1692431,0.202429,0.16653293827875207,0.694,0.778
4019116,0.202535,0.16662842277529505,0.693,0.778
9905621,0.202849,0.1669167836428815,0.693,0.777
13735499,0.203002,0.16704977990592348,0.692,0.777
11680517,0.203285,0.16730161159565576,0.692,0.776
5974418,0.20347,0.16747188842786856,0.691,0.776
3553528,0.203707,0.16768724873907867,0.691,0.775
4764577,0.203939,0.16788919960525367,0.69,0.775
10972354,0.204149,0.16807381067181434,0.69,0.774
1253222,0.204409,0.1683061639866465,0.689,0.774
13015578,0.20457,0.16846129739386279,0.689,0.773
8792484,0.204881,0.16874532331154568,0.688,0.773
5233141,0.204997,0.1688495933065599,0.688,0.772
3516515,0.205353,0.16917598613463383,0.687,0.772
14748857,0.205422,0.16923887180790184,0.687,0.771
7038777,0.205826,0.16960815174035523,0.686,0.771
11405624,0.205849,0.16962901729922447,0.686,0.77
5704731,0.206287,0.17002002978052785,0.686,0.769
9834681,0.206301,0.17003309242957065,0.685,0.769
14662889,0.206723,0.17041196705114398,0.685,0.768
16436513,0.206776,0.1704596515000834,0.684,0.768
4829339,0.207155,0.17080482911107286,0.684,0.767
14034711,0.207253,0.17088967853051903,0.683,0.767
11805701,0.207592,0.17119855816098248,0.683,0.766
3427066,0.207731,0.17132380931353006,0.682,0.766
987913,0.208031,0.17159321200020483,0.682,0.765
14167660,0.20821,0.17175620611657963,0.681,0.765
12550573,0.208473,0.17198879062873998,0.681,0.764
14060849,0.20869,0.17218149360178733,0.68,0.764
8024542,0.208922,0.17238523624725582,0.68,0.763
7039242,0.209171,0.1726105958429102,0.679,0.763
8575793,0.209364,0.17278260665508446,0.679,0.762
12399179,0.209653,0.1730462872078865,0.678,0.762
1631026,0.209804,0.1731809596515579,0.678,0.761
10276001,0.210136,0.173479782198245,0.677,0.761
4856372,0.210245,0.17358017963801203,0.677,0.76
10652601,0.210621,0.1739146065732406,0.676,0.76
14107432,0.210693,0.17398032441377895,0.676,0.759
7993921,0.211106,0.17435625126941784,0.675,0.759
2824771,0.211131,0.17438133617952659,0.675,0.758
11198311,0.21157,0.174783330533919,0.675,0.757
13150138,0.211593,0.17480540987876128,0.674,0.757
13310434,0.212014,0.17518624967762422,0.674,0.756
14868745,0.212081,0.1752475169695949,0.673,0.756
12298863,0.21246,0.1755900936106422,0.673,0.755
13191852,0.21257,0.17568916166577211,0.672,0.755
12172320,0.212904,0.17599492013230497,0.672,0.754
4474406,0.21306,0.17613577710450548,0.671,0.754
353428,0.213357,0.1764006136439485,0.671,0.753
16614720,0.213551,0.17657753739934678,0.67,0.753
14598911,0.213812,0.17680723194490475,0.67,0.752
15301784,0.214043,0.17701542513894092,0.669,0.752
708069,0.214256,0.17721483283450584,0.669,0.751
6175700,0.214536,0.1774658553335894,0.668,0.751
8135873,0.21471,0.17762335851341968,0.668,0.75
10438306,0.215031,0.17791206617699842,0.667,0.75
8251971,0.215168,0.17803280898164628,0.667,0.749
9636325,0.215527,0.17836469274626474,0.666,0.749
7922727,0.215617,0.17844324203851772,0.666,0.748
11745138,0.216024,0.17881581653289783,0.665,0.748
2280831,0.216066,0.1788545998847019,0.665,0.747
11716813,0.21652,0.17926688252019884,0.665,0.746
11795078,0.216521,0.17926722931619113,0.664,0.746
421600,0.216965,0.1796801477443406,0.664,0.745
7327524,0.217021,0.17973002856789785,0.663,0.745
6947466,0.217413,0.18009433775779513,0.663,0.744
16436616,0.217521,0.18019126723763929,0.662,0.744
2420238,0.217879,0.1805095103598945,0.662,0.743
4265946,0.218022,0.18063857626835722,0.661,0.743
2400850,0.218338,0.1809256077513066,0.661,0.742
14355532,0.218525,0.18108906426233776,0.66,0.742
10203566,0.218803,0.1813426877313635,0.66,0.741
15700295,0.219029,0.18154429180154621,0.659,0.741
4140494,0.219269,0.18176075030006522,0.659,0.74
10121473,0.219534,0.18200408548798647,0.658,0.74
11837516,0.219731,0.18217973765807974,0.658,0.739
429332,0.22004,0.1824549202779593,0.657,0.739
8716391,0.220198,0.18259970760473904,0.657,0.738
9912821,0.220547,0.18291390477375088,0.656,0.738
16141463,0.220663,0.18302066014004315,0.656,0.737
15246694,0.221055,0.18337554803881664,0.655,0.737
11532364,0.221127,0.18344253746466005,0.655,0.736
8058071,0.221565,0.18384747958498693,0.654,0.736
16282987,0.221585,0.18386539737792174,0.654,0.735
7675191,0.222043,0.1842892976791603,0.654,0.734
7433605,0.222076,0.1843205093184661,0.653,0.734
7192057,0.222507,0.18471412276971164,0.653,0.733
10289689,0.222588,0.1847898976940263,0.652,0.733
15916744,0.222963,0.18513993044890775,0.652,0.732
13349341,0.223101,0.18526691558141678,0.651,0.732
4711526,0.22343,0.1855667207167487,0.651,0.731
6637351,0.223615,0.18573133321442084,0.65,0.731
5657434,0.223909,0.18599449357323447,0.65,0.73
54140,0.224131,0.18619447926211985,0.649,0.73
4634858,0.224377,0.18642324901836504,0.649,0.729
5751617,0.224647,0.18666704660094266,0.648,0.729
11599960,0.224853,0.18685298705214043,0.648,0.728
3432681,0.225165,0.18713140643461468,0.647,0.728
14008150,0.225335,0.18728376547389267,0.647,0.727
8586538,0.225684,0.18759409008765732,0.646,0.727
10037185,0.225818,0.1877154686849577,0.646,0.726
8316665,0.226204,0.18806654182781601,0.645,0.726
11442974,0.226294,0.18814821228399956,0.645,0.725
16160155,0.226726,0.1885361614007044,0.644,0.725
5321555,0.226775,0.18858193847168625,0.644,0.724
2817623,0.227244,0.18901664724801776,0.644,0.723
5307021,0.227248,0.18901971061261627,0.643,0.723
133658,0.227719,0.1894523964123261,0.643,0.722
5412283,0.227772,0.18949649730267856,0.642,0.722
7909949,0.228212,0.18988912816527928,0.642,0.721
931617,0.228297,0.18996357370495684,0.641,0.721
14515877,0.228703,0.19032684250687726,0.641,0.72
15168801,0.228824,0.19043417586649003,0.64,0.72
6180492,0.229199,0.1907655972364521,0.64,0.719
6043642,0.229351,0.19090385323871042,0.639,0.719
8250922,0.229673,0.19120533455467176,0.639,0.718
8881940,0.22988,0.19139110160787337,0.638,0.718
2879335,0.230158,0.19164611226086828,0.638,0.717
14204376,0.23041,0.1918824537296117,0.637,0.717
187995,0.230631,0.19208793035504165,0.637,0.716
3701110,0.230941,0.1923649047542147,0.636,0.716
239091,0.23113,0.19253073103785984,0.636,0.715
14684001,0.231473,0.19284747137748176,0.635,0.715
13027970,0.231608,0.19297457210865487,0.635,0.714
14859080,0.232007,0.1933352977399652,0.634,0.714
3723414,0.232097,0.19341939576809475,0.634,0.713
16592338,0.232542,0.19382485808241007,0.633,0.713
10845595,0.232584,0.19386531761484352,0.633,0.712
8831966,0.233076,0.1943122220502371,0.633,0.711
13671123,0.233078,0.19431349363554215,0.632,0.711
7577919,0.233561,0.1947601090742755,0.632,0.71
6004615,0.233615,0.19480553934926506,0.631,0.71
7815915,0.23406,0.1952090942856228,0.631,0.709
15890616,0.234154,0.19529527308970607,0.63,0.709
3830393,0.234551,0.19565911988494697,0.63,0.708
17197095,0.234693,0.1957884169907379,0.629,0.708
11400700,0.235045,0.19611012807291595,0.629,0.707
1840234,0.235234,0.19628554904568102,0.628,0.707
3072997,0.235546,0.19656223444819382,0.628,0.706
2209078,0.235777,0.19677227722085552,0.627,0.706
16079883,0.236028,0.19701532341211653,0.627,0.705
7438789,0.23632,0.1972810847408723,0.626,0.705
7714964,0.236521,0.19746951056334813,0.626,0.704
1226962,0.236865,0.1977824361470549,0.625,0.704
4942549,0.237012,0.1979247381025566,0.625,0.703
10461854,0.237411,0.19829107026907555,0.624,0.703
11884115,0.237515,0.19838100602974193,0.624,0.702
7546802,0.237958,0.19878300038413435,0.623,0.702
15073351,0.238018,0.1988383143449041,0.623,0.701
8173323,0.238507,0.1992937152821087,0.622,0.701
10262450,0.23851,0.19929666304804314,0.622,0.7
6996839,0.239007,0.1997561099384911,0.622,0.699
11314331,0.239057,0.19980165581214476,0.621,0.699
15723228,0.239497,0.20021659721691593,0.621,0.698
8275322,0.239608,0.20032052041593787,0.62,0.698
8933892,0.240005,0.2006781248833176,0.62,0.697
8998860,0.24016,0.20082487738738697,0.619,0.697
14041962,0.240505,0.2011407507370282,0.619,0.696
731954,0.240714,0.20133599688068565,0.618,0.696
2269251,0.241008,0.20160441697871562,0.618,0.695
11241481,0.241269,0.20184104744411932,0.617,0.695
6934461,0.241522,0.202069181407712,0.617,0.694
3711105,0.241825,0.20234523101757226,0.616,0.694
16144773,0.242029,0.2025349862246852,0.616,0.693
1584254,0.242382,0.2028631708320526,0.615,0.693
4626447,0.242533,0.2030018892289673,0.615,0.692
3602255,0.242941,0.20337955006456762,0.614,0.692
5719551,0.243038,0.2034698326212263,0.614,0.691
12682927,0.243501,0.20389182554450727,0.613,0.691
1940838,0.24355,0.20393887420079418,0.613,0.69
1097427,0.244062,0.20440363862979055,0.612,0.69
9626309,0.244068,0.20440901396767097,0.612,0.689
11805917,0.244588,0.2048802519218567,0.612,0.688
813636,0.244625,0.2049142379291008,0.611,0.688
10230864,0.245091,0.20535253026401926,0.611,0.687
1242789,0.245189,0.2054406164460601,0.61,0.687
5358812,0.2456,0.20582590679349072,0.61,0.686
9158038,0.245754,0.20596948033429746,0.609,0.686
5522976,0.246107,0.2063003815102711,0.609,0.685
958660,0.246321,0.20649464506528376,0.608,0.685
211510,0.246624,0.20677595441436042,0.608,0.684
5125957,0.246889,0.20702645671945558,0.607,0.684
15151944,0.247128,0.2072526255057586,0.607,0.683
15379849,0.247458,0.20755543620635702,0.606,0.683
13970012,0.247648,0.2077303947844657,0.606,0.682
8905310,0.248028,0.20807782656940504,0.605,0.682
13288046,0.248167,0.20820926225048172,0.605,0.681
11936921,0.2486,0.20860952262491272,0.604,0.681
6173894,0.24869,0.20868922790380665,0.604,0.68
9280304,0.249173,0.20913422496124265,0.603,0.68
11938258,0.249211,0.2091702917444405,0.603,0.679
8684767,0.24972,0.20965251157171527,0.603,0.678
16019641,0.249747,0.2096768450905074,0.602,0.678
138920,0.250249,0.21013582958629898,0.602,0.677
5875016,0.250323,0.21020281901214236,0.601,0.677
8753979,0.250765,0.21062024578819158,0.601,0.676
14635206,0.2509,0.2107402372015228,0.6,0.676
3615406,0.251297,0.21110576017739308,0.6,0.675
8487251,0.251479,0.21127563241428157,0.599,0.675
1422751,0.251816,0.2115923727539035,0.599,0.674
3767747,0.252058,0.21181773234955786,0.598,0.674
16225721,0.25234,0.21208014131705488,0.598,0.673
14015797,0.252639,0.2123557285322588,0.597,0.673
223326,0.252868,0.2125690658668472,0.597,0.672
9039161,0.253222,0.21289522749759296,0.596,0.672
11034812,0.253398,0.21305908860394845,0.596,0.671
1795689,0.253805,0.21343588244956807,0.595,0.671
7277462,0.253929,0.2135502095283586,0.595,0.67
15873139,0.25439,0.21398156594343132,0.594,0.67
13920705,0.25445,0.21404254423874175,0.594,0.669
1628348,0.254977,0.21452742283529075,0.593,0.669
1984847,0.254986,0.21453591933710178,0.593,0.668
14845602,0.25553,0.2150305082214348,0.593,0.667
2753839,0.255565,0.21506362723869818,0.592,0.667
4458912,0.256063,0.2155261952930767,0.592,0.666
6674850,0.256154,0.2156108135151947,0.591,0.666
7379436,0.256597,0.2160230383513596,0.591,0.665
15247790,0.256744,0.2161634329289037,0.59,0.665
23704,0.257126,0.21652103739628342,0.59,0.664
423381,0.257336,0.21672096528583676,0.589,0.664
17188815,0.257655,0.2170201346285162,0.589,0.663
13162872,0.257929,0.2172737002982099,0.588,0.663
6462984,0.2582,0.21752044564672193,0.588,0.662
16735606,0.258524,0.21782169576535507,0.587,0.662
4009730,0.25874,0.21802185485223657,0.587,0.661
1157025,0.25912,0.21837720514566644,0.586,0.661
6802663,0.259277,0.21852447784372425,0.586,0.66
12101067,0.259717,0.21893548889391615,0.585,0.66
9798772,0.259814,0.21902819902252083,0.585,0.659
15955377,0.260316,0.2194905936789032,0.584,0.659
13559558,0.260363,0.21953313398729038,0.584,0.658
4273924,0.2609,0.22003922493870093,0.584,0.657
9126409,0.260916,0.2200547729590218,0.583,0.657
2595654,0.261454,0.22054641407742034,0.583,0.656
4360926,0.261518,0.22060652538275008,0.582,0.656
10565311,0.261997,0.22105487480144484,0.582,0.655
9494695,0.26212,0.22116925967956744,0.581,0.655
7590096,0.262546,0.22156443371277823,0.581,0.654
10938069,0.262725,0.2217293352071106,0.58,0.654
15409318,0.263093,0.22207520641008463,0.58,0.653
11539306,0.26333,0.22230206878837225,0.579,0.653
1092069,0.263632,0.222587135094032,0.579,0.652
1495094,0.263937,0.2228647452858576,0.578,0.652
5237959,0.264188,0.22310027756395237,0.578,0.651
3209410,0.264546,0.22343221912790287,0.577,0.651
6489094,0.264735,0.22361457602051368,0.577,0.65
408321,0.265156,0.22401443179962036,0.576,0.65
13727878,0.265283,0.22413003046371596,0.576,0.649
9896250,0.265767,0.22457450732716353,0.575,0.649
9230762,0.265848,0.22464669869289122,0.575,0.648
5864184,0.26638,0.2251436573498382,0.574,0.648
14106931,0.2664,0.22516458070803952,0.574,0.647
15819182,0.266954,0.22568361870982875,0.574,0.646
5487273,0.266994,0.2257192230983702,0.573,0.646
12312957,0.267515,0.22620387049759097,0.573,0.645
11343237,0.267609,0.22628837312104486,0.572,0.645
10217950,0.268061,0.22672533607132622,0.572,0.644
2801942,0.268226,0.22688145206718732,0.571,0.644
5834886,0.268616,0.22724801543103448,0.571,0.643
5414485,0.268844,0.2274564976217309,0.57,0.643
5452929,0.269175,0.22777185077738368,0.57,0.642
5518430,0.269464,0.22804281404602375,0.569,0.642
6651013,0.269734,0.2282968999097059,0.569,0.641
14892959,0.270085,0.22862335053711186,0.568,0.641
1013166,0.270293,0.22882322062733315,0.568,0.64
15965495,0.270708,0.22920932016541243,0.567,0.64
6621409,0.27086,0.22935069733160135,0.567,0.639
5721220,0.271332,0.2297939026097439,0.566,0.639
9230194,0.271425,0.22987938782184258,0.566,0.638
1398473,0.271957,0.23038166401733795,0.565,0.638
4489149,0.271985,0.23040934989738884,0.565,0.637
9018153,0.272557,0.23094046795957607,0.565,0.636
10396266,0.272584,0.2309658996656771,0.564,0.636
426431,0.273125,0.23147285760706834,0.564,0.635
15941736,0.273213,0.23155741802985427,0.563,0.635
13531249,0.273694,0.23200646104053363,0.563,0.634
12669086,0.273842,0.2321461042267611,0.562,0.634
12591939,0.274258,0.23254127825997192,0.562,0.633
10576581,0.274474,0.23274045475820862,0.561,0.633
12962966,0.274837,0.23307736706471524,0.561,0.632
11650481,0.275106,0.2333290831557834,0.56,0.632
10540279,0.275412,0.23361461185609955,0.56,0.631
15719665,0.275741,0.233928346630455,0.559,0.631
11947912,0.275977,0.23415318603212093,0.559,0.63
11424300,0.276376,0.2345347772223005,0.558,0.63
15849563,0.276538,0.23469297399411534,0.558,0.629
14755696,0.277013,0.23513895364019616,0.557,0.629
16716158,0.277116,0.23523397574208274,0.557,0.628
15329265,0.277652,0.23574440164339686,0.556,0.628
11420473,0.277684,0.2357762490753552,0.556,0.627
9005741,0.278268,0.2363197939939327,0.556,0.626
12694922,0.278292,0.2363414687434506,0.555,0.626
12410284,0.278847,0.2368645526984832,0.555,0.625
10175728,0.278934,0.23694841952928455,0.554,0.625
6780083,0.279424,0.23741058298833875,0.554,0.624
6431643,0.279577,0.23755820248238882,0.553,0.624
12279006,0.280002,0.23795788486349936,0.553,0.623
10003672,0.280221,0.2381634770875934,0.552,0.623
16141692,0.280583,0.23850640052463298,0.552,0.622
5819046,0.280867,0.23877262424804513,0.551,0.622
13820644,0.281173,0.2390562455704037,0.551,0.621
4089217,0.281515,0.2393776676559215,0.55,0.621
9611835,0.281759,0.23960730440214742,0.55,0.62
9555384,0.282163,0.23998716161236555,0.549,0.62
7617419,0.282347,0.24015963481919617,0.549,0.619
1263702,0.282814,0.24060214650535414,0.548,0.619
3348029,0.282932,0.24071329462088203,0.548,0.618
3516813,0.283466,0.24122533890349349,0.547,0.618
6317948,0.283513,0.2412681682085409,0.547,0.617
5677780,0.284099,0.24182437118083688,0.547,0.616
16429279,0.284119,0.24184304036508833,0.546,0.616
15169950,0.284697,0.2423818457384379,0.546,0.615
6193142,0.284774,0.24245230312420418,0.545,0.615
3883878,0.285284,0.24294059188134398,0.545,0.614
8934350,0.285431,0.2430763047129922,0.544,0.614
