,P,Exp P,Log P,Log Exp P
1572648,0.328474,0.3081334260268451,0.483,0.511
1354552,0.329029,0.30867401286914614,0.483,0.51
13997547,0.329231,0.30887352410689184,0.482,0.51
1369657,0.32975,0.3093855402954968,0.482,0.509
518798,0.32999,0.3096204963291812,0.481,0.509
4133259,0.33047,0.31009878625740817,0.481,0.508
16139872,0.330751,0.31037171118613593,0.48,0.508
2995557,0.33119,0.31081364334640765,0.48,0.507
7331441,0.331513,0.31112749090317365,0.479,0.507
17398411,0.33191,0.3115301115624952,0.479,0.506
11955633,0.332277,0.3119035171172855,0.478,0.506
2458738,0.332628,0.3122482446099072,0.478,0.505
2695064,0.333043,0.31265704125639987,0.477,0.505
8759961,0.333359,0.31296809619287985,0.477,0.504
3187489,0.333811,0.31341566729795994,0.476,0.504
7209586,0.334089,0.3136895589029406,0.476,0.503
9017002,0.334581,0.3141608135762161,0.475,0.503
2585891,0.334839,0.31441268644432574,0.475,0.502
4378637,0.335352,0.3149161099551274,0.474,0.502
323985,0.335572,0.3151374788170353,0.474,0.501
15453119,0.336125,0.3156701711366045,0.473,0.501
8299317,0.336321,0.31586393602106927,0.473,0.5
7286309,0.3369,0.31643862505340214,0.472,0.5
13593741,0.337052,0.3165920580564276,0.472,0.499
6777250,0.337676,0.31720235299740795,0.471,0.499
11513147,0.337796,0.31732189862734655,0.471,0.498
7867834,0.338455,0.31797236433705744,0.47,0.498
15900766,0.338537,0.31805340402959,0.47,0.497
369325,0.339235,0.31874457755039404,0.469,0.497
9581273,0.339278,0.31878657426315776,0.469,0.496
12673352,0.340017,0.3195013239436847,0.468,0.496
5861483,0.340038,0.3195214630322862,0.468,0.495
1593561,0.340789,0.320258016632739,0.468,0.494
14196702,0.340801,0.32027020749437246,0.467,0.494
13008157,0.341531,0.3209962887687525,0.467,0.493
11876244,0.341586,0.3210476837228636,0.466,0.493
14828763,0.34228,0.3217362794403267,0.466,0.492
13354177,0.342374,0.32182703959962417,0.465,0.492
11898102,0.343035,0.32247793494322524,0.465,0.491
4084723,0.343163,0.3226017232078292,0.464,0.491
12134526,0.343798,0.3232213626859207,0.464,0.49
14001044,0.343954,0.3233735604915119,0.463,0.49
2358461,0.344546,0.3239664552599406,0.463,0.489
13868908,0.344747,0.32416537575108734,0.462,0.489
9924961,0.345307,0.32471326636952114,0.462,0.488
3229055,0.345542,0.32494956500911226,0.461,0.488
16415797,0.34606,0.32546179601466235,0.461,0.487
4928597,0.346338,0.32573692281707717,0.46,0.487
3028364,0.34682,0.3262120978996005,0.46,0.486
11399785,0.347137,0.32652283061066284,0.459,0.486
2060032,0.347582,0.32696406461586297,0.459,0.485
11945647,0.347937,0.3273246348581846,0.458,0.485
16731257,0.34833,0.3277178035719225,0.458,0.484
17429753,0.348739,0.3281289095005748,0.457,0.484
1538412,0.349081,0.3284732610635426,0.457,0.483
15675753,0.349543,0.3289302304099701,0.456,0.483
15366420,0.349846,0.32923049079495964,0.456,0.482
12780493,0.350349,0.3297301013049861,0.455,0.482
967416,0.350609,0.32998943906193734,0.455,0.481
17438461,0.351156,0.33051627761975305,0.454,0.481
12905306,0.351398,0.330750159568712,0.454,0.48
18259803,0.351966,0.33130889844287253,0.453,0.48
5090449,0.352171,0.3315125986110473,0.453,0.479
15544564,0.352777,0.33210823229552583,0.452,0.479
18049513,0.352948,0.3322768098931796,0.452,0.478
10619642,0.353591,0.33290826430325066,0.451,0.478
18011499,0.353727,0.3330427934151088,0.451,0.477
15630998,0.354406,0.33371962790482856,0.45,0.477
6458833,0.354496,0.3338105491768349,0.45,0.476
6520251,0.355223,0.3345324415207858,0.449,0.476
1719327,0.355271,0.3345800234741217,0.449,0.475
16027879,0.356041,0.33533263464121943,0.448,0.475
880428,0.35606,0.3353513237154417,0.448,0.474
8375752,0.356844,0.3361243961965586,0.448,0.473
3363266,0.356862,0.33614297786230823,0.447,0.473
11818878,0.35761,0.3368992409174724,0.447,0.472
10462267,0.357685,0.33696830456531657,0.446,0.472
12984830,0.358386,0.3376758578781832,0.446,0.471
10940701,0.358509,0.33779626277590213,0.445,0.471
11486917,0.359169,0.3384543007829272,0.445,0.47
7124078,0.359336,0.33861235235027193,0.444,0.47
17572701,0.359968,0.3392345159274681,0.444,0.469
8820648,0.360164,0.33942924748818576,0.443,0.469
4179722,0.36075,0.3400165570160423,0.443,0.468
9861701,0.360995,0.34025806496655164,0.442,0.468
14917173,0.361544,0.34080037034441335,0.442,0.467
2072146,0.361827,0.3410809749789278,0.441,0.467
185153,0.362329,0.34158595591258134,0.441,0.466
4436879,0.362661,0.3419182777266245,0.44,0.466
15402044,0.363117,0.3423734211290188,0.44,0.465
3661261,0.363497,0.34274918967020496,0.439,0.465
7269049,0.363912,0.3431626585852532,0.439,0.464
360404,0.364335,0.34357639602148277,0.438,0.464
5641767,0.36471,0.3439537219855208,0.438,0.463
6395592,0.365175,0.3444146117411961,0.437,0.463
13903598,0.365517,0.3447466113298216,0.437,0.462
13843497,0.366016,0.3452442884873423,0.436,0.462
17451875,0.366314,0.3455413803223919,0.436,0.461
1833900,0.36686,0.3460861023908857,0.435,0.461
12718454,0.36712,0.3463379215547591,0.435,0.46
847505,0.367706,0.3469261977588685,0.434,0.46
9339070,0.367918,0.34713628873115954,0.434,0.459
12744115,0.368554,0.3477712339165882,0.433,0.459
6911671,0.368721,0.34793653555582943,0.433,0.458
7712156,0.369403,0.34861938492001154,0.432,0.458
11582735,0.369522,0.3487386083245326,0.432,0.457
4386764,0.370255,0.3494591580625767,0.431,0.457
15286122,0.370337,0.34954256074150514,0.431,0.456
13165177,0.371108,0.350297964528889,0.43,0.456
17391731,0.37116,0.3503483391025109,0.43,0.455
192570,0.371964,0.3511469748000927,0.429,0.455
15014926,0.371973,0.3511559434075499,0.429,0.454
17179970,0.372786,0.35196542736085834,0.429,0.453
2240665,0.372821,0.3520015166076323,0.428,0.453
6797493,0.373602,0.3527767909624363,0.428,0.452
13927475,0.373681,0.35285433987961123,0.427,0.452
5212027,0.374421,0.35359003421228374,0.427,0.451
13171620,0.374542,0.35371210394132707,0.426,0.451
15538657,0.37523,0.3544051571104006,0.426,0.45
2963179,0.375405,0.3545814144138411,0.425,0.45
15127792,0.376047,0.35522215965678694,0.425,0.449
6911229,0.376271,0.3554487378296131,0.424,0.449
11126008,0.376877,0.3560410418514428,0.424,0.448
2446558,0.377138,0.35630478335576826,0.423,0.448
321594,0.377707,0.35686174999013187,0.423,0.447
18353140,0.378008,0.35716179555817634,0.422,0.447
3083140,0.378541,0.3576844451855629,0.422,0.446
2643765,0.378879,0.35802691710026124,0.421,0.446
11511282,0.379364,0.35850896632502716,0.421,0.445
11158033,0.379752,0.3588957979388851,0.42,0.445
10552327,0.380197,0.35933542081699715,0.42,0.444
1427462,0.380628,0.3597541527471999,0.419,0.444
1874266,0.381045,0.3601637549572367,0.419,0.443
3972235,0.381505,0.3606182002045594,0.418,0.443
17486763,0.381886,0.3609940224499819,0.418,0.442
1174,0.382385,0.36149325703035445,0.417,0.442
10939108,0.382722,0.36182622329523284,0.417,0.441
15848443,0.383266,0.36236025822070883,0.416,0.441
16826039,0.383567,0.3626603037887533,0.416,0.44
8256777,0.38415,0.363235153933795,0.415,0.44
5118281,0.384419,0.3634963176347795,0.415,0.439
5979936,0.385035,0.36409791248948403,0.414,0.439
17229632,0.385275,0.36433426483331144,0.414,0.438
14025134,0.385923,0.3649759230482739,0.413,0.438
1959584,0.386124,0.3651741453843491,0.413,0.437
13905311,0.386813,0.365864674454318,0.412,0.437
2921618,0.386965,0.36601595928789254,0.412,0.436
17433484,0.387704,0.3667592796221155,0.411,0.436
317966,0.387803,0.36685970654394173,0.411,0.435
10458346,0.388598,0.3676374512936142,0.41,0.435
13478503,0.388666,0.36770544085673296,0.41,0.434
14852153,0.389494,0.3685242693471525,0.409,0.434
13270326,0.389523,0.3685530548177936,0.409,0.433
18219244,0.390374,0.3694026558355963,0.409,0.432
18017051,0.390392,0.3694195189657853,0.408,0.432
5501325,0.391242,0.370254243910141,0.408,0.431
5402870,0.391292,0.37030343699056495,0.407,0.431
5135724,0.392092,0.3711077653371914,0.407,0.43
16840914,0.392194,0.37121060894964986,0.406,0.43
16321597,0.392956,0.37196327382098393,0.406,0.429
5304030,0.393098,0.3721011325954908,0.405,0.429
11477009,0.393821,0.37282071565728214,0.405,0.428
7579407,0.394004,0.3730037396944927,0.404,0.428
5503238,0.394684,0.37368014455032234,0.404,0.427
6747865,0.394912,0.3739083338502366,0.403,0.427
14047932,0.395539,0.37454156050010456,0.403,0.426
2649914,0.395823,0.3748230781066357,0.402,0.426
6293246,0.396401,0.37540496350662883,0.402,0.425
8989999,0.396735,0.375735889010529,0.401,0.425
8146077,0.397275,0.37627035356989513,0.401,0.424
6611053,0.39765,0.3766474110127518,0.4,0.424
682930,0.398138,0.3771377843941397,0.4,0.423
5153587,0.398566,0.3775732720460589,0.399,0.423
17762379,0.399,0.37800714857089,0.399,0.422
931016,0.399485,0.3784915607820518,0.398,0.422
15651102,0.399872,0.3788785535086186,0.398,0.421
10094066,0.400406,0.3794127495468034,0.397,0.421
565380,0.400739,0.3797519455030892,0.397,0.42
7274661,0.401329,0.38033554943864306,0.396,0.42
6507181,0.401612,0.3806273782585381,0.396,0.419
2354186,0.402254,0.3812796699122822,0.395,0.419
2130901,0.402477,0.381504798070729,0.395,0.418
9102307,0.403181,0.382205477241353,0.394,0.418
5770489,0.403354,0.38238425864389824,0.394,0.417
13888719,0.404111,0.38314540878456305,0.393,0.417
12865058,0.404229,0.3832657599780457,0.393,0.416
11214483,0.405042,0.3840755124525355,0.392,0.416
2748128,0.405116,0.3841493020731715,0.392,0.415
493025,0.405976,0.3850011049646613,0.391,0.415
927666,0.406008,0.3850348312250393,0.391,0.414
4066194,0.406894,0.3859224548421216,0.391,0.413
2087481,0.406912,0.3859386198172391,0.39,0.413
6084940,0.407789,0.386812065515946,0.39,0.412
9321464,0.40785,0.38687527540203664,0.389,0.412
4640724,0.408672,0.3877037706549849,0.389,0.411
7885647,0.40879,0.387819234762967,0.388,0.411
8551374,0.409562,0.38859751655500213,0.388,0.41
2508448,0.409733,0.38876287189847963,0.387,0.41
17307607,0.410466,0.3894933569202339,0.387,0.409
7832186,0.410677,0.3897081201610805,0.386,0.409
10525425,0.411351,0.3903911843422077,0.386,0.408
17463421,0.411624,0.3906649148344795,0.385,0.408
16212202,0.412247,0.3912911599336323,0.385,0.407
10607810,0.412573,0.39162810031199474,0.384,0.407
2275103,0.413136,0.3921931762860352,0.384,0.406
2511277,0.413524,0.3925781282516237,0.383,0.406
1158718,0.414044,0.39309728710365266,0.383,0.405
10644005,0.414477,0.3935325599386268,0.382,0.405
15351837,0.41494,0.3940034386822484,0.382,0.404
8013667,0.415433,0.39449193241536684,0.381,0.404
16154713,0.415854,0.394911738430295,0.381,0.403
978066,0.41639,0.39546064942921794,0.38,0.403
10759391,0.41675,0.39582207893931987,0.38,0.402
1781795,0.41735,0.3964307627532121,0.379,0.402
13808876,0.417658,0.3967345676177955,0.379,0.401
346980,0.418312,0.3973960426959419,0.378,0.401
14321455,0.418561,0.39764909705724955,0.378,0.4
7984300,0.419276,0.39836991531647503,0.377,0.4
1851201,0.419474,0.39856577466615434,0.377,0.399
6614958,0.420243,0.39933567859733127,0.376,0.399
15275301,0.420396,0.39948460044450995,0.376,0.398
2283607,0.421212,0.4003075641611224,0.375,0.398
14022332,0.421308,0.40040552068808016,0.375,0.397
9845217,0.422183,0.40127418670975895,0.374,0.397
44107,0.422238,0.4013285353968649,0.374,0.396
13498058,0.423156,0.40224419262528055,0.373,0.396
1326708,0.423165,0.4022536982751005,0.373,0.395
7338068,0.424082,0.4031809556185506,0.373,0.394
8008816,0.424131,0.40322896720577667,0.372,0.394
9651873,0.425015,0.4041104148356879,0.372,0.393
4315306,0.425109,0.40420573985506836,0.371,0.393
2389973,0.425943,0.40504196851803964,0.371,0.392
13906036,0.426089,0.40519126629487223,0.37,0.392
2556244,0.426859,0.4059756703698423,0.37,0.391
7811694,0.427071,0.40618946693443597,0.369,0.391
8040665,0.427789,0.406911574095332,0.369,0.39
17526477,0.428056,0.40719099723664853,0.368,0.39
15464781,0.42871,0.4078495722860363,0.368,0.389
5034380,0.429043,0.4081765236764524,0.367,0.389
12857565,0.429653,0.4087897723504277,0.367,0.388
9705405,0.430032,0.4091760669219229,0.366,0.388
1471455,0.430587,0.4097321205842699,0.366,0.387
11788241,0.431023,0.4101679304616067,0.365,0.387
7798961,0.431532,0.4106766706917992,0.365,0.386
15155015,0.432017,0.4111675274113135,0.364,0.386
11249428,0.43247,0.4116233689687793,0.364,0.385
11913310,0.433013,0.4121681984457457,0.363,0.385
14234721,0.433403,0.41257226911944656,0.363,0.384
17024540,0.434011,0.4131967956830387,0.362,0.384
8639333,0.43433,0.4135233174395646,0.362,0.383
6866998,0.435011,0.414203051958043,0.361,0.383
13729047,0.435285,0.41447662133760604,0.361,0.382
13919765,0.436014,0.4152026489077498,0.36,0.382
9593275,0.43624,0.4154320734050983,0.36,0.381
717451,0.437019,0.41621518857839784,0.359,0.381
13662866,0.437197,0.41638972734627766,0.359,0.38
2551539,0.438027,0.41722015595173173,0.358,0.38
8353935,0.438156,0.4173496368653804,0.358,0.379
10310794,0.439036,0.41823672344010004,0.357,0.379
1833703,0.439108,0.41831169455393397,0.357,0.378
17706381,0.440048,0.4192489945895667,0.356,0.378
14614231,0.440073,0.4192760078204109,0.356,0.377
13872833,0.441027,0.4202425766648112,0.356,0.376
10077808,0.441063,0.4202789881370027,0.355,0.376
12598613,0.441985,0.42121129367866234,0.355,0.375
14330374,0.44208,0.4213055983175537,0.354,0.375
17088742,0.442936,0.4221823199746731,0.354,0.374
2429328,0.443099,0.42234284193688626,0.353,0.374
3561781,0.443911,0.42315554814437095,0.353,0.373
12297870,0.44412,0.42336204093283186,0.352,0.373
2960038,0.444879,0.4241310318919922,0.352,0.372
7233507,0.445144,0.4243972974954224,0.351,0.372
10803924,0.445851,0.42510871751330054,0.351,0.371
6353134,0.44617,0.42542777438098484,0.35,0.371
4982780,0.44682,0.4260887124167685,0.35,0.37
204865,0.447199,0.42647054953665325,0.349,0.37
12058553,0.447794,0.4270709628981599,0.349,0.369
5409822,0.44823,0.4275184802990037,0.348,0.369
13067018,0.448758,0.4280554689574746,0.348,0.368
12058611,0.449263,0.42856979442823917,0.347,0.368
16078810,0.449728,0.42904223059471264,0.347,0.367
15721141,0.450298,0.42961965854309536,0.346,0.367
14271896,0.450693,0.4300312478098741,0.346,0.366
8158847,0.451337,0.4306805857306233,0.345,0.366
16316821,0.451674,0.4310225743071952,0.345,0.365
11565780,0.452377,0.4317511259764437,0.344,0.365
6369819,0.452642,0.43201621008667596,0.344,0.364
3897345,0.45342,0.43280356789464086,0.343,0.364
3851117,0.453622,0.4330121014440801,0.343,0.363
18477430,0.454465,0.4338664821389108,0.342,0.363
1861706,0.454605,0.43401030208364383,0.342,0.362
3410312,0.455513,0.4349425539210671,0.341,0.362
14202144,0.455578,0.4350108120053672,0.341,0.361
3267236,0.456563,0.4360111608143818,0.34,0.361
8230678,0.456565,0.43601357750501396,0.34,0.36
1990363,0.457552,0.43701870599105663,0.34,0.359
752812,0.457615,0.43707917696109744,0.339,0.359
11916592,0.458553,0.43802614375925897,0.339,0.358
17710264,0.45867,0.43814015785286164,0.338,0.358
13138868,0.459553,0.4390358908096209,0.338,0.357
10915140,0.459727,0.43921187959188,0.337,0.357
4881303,0.460554,0.44004800084637874,0.337,0.356
18605350,0.460787,0.4402844605986787,0.336,0.356
871767,0.461558,0.44106236646106,0.336,0.355
7371694,0.461849,0.44135854532409297,0.335,0.355
1845923,0.462553,0.44207914876637344,0.335,0.354
11246203,0.462914,0.4424525006169274,0.334,0.354
15797793,0.463535,0.4430982403538465,0.334,0.353
17845904,0.463981,0.4435492485300479,0.333,0.353
6646219,0.464541,0.4441196949277154,0.333,0.352
7671028,0.465051,0.4446430427101735,0.332,0.352
10408519,0.465536,0.44514351248798034,0.332,0.351
7008574,0.466123,0.44574295917323403,0.331,0.351
12507180,0.466544,0.4461696393304048,0.331,0.35
5316530,0.467197,0.44683283294411186,0.33,0.35
539105,0.46756,0.4471981828634615,0.33,0.349
17938958,0.468274,0.4479250159971494,0.329,0.349
13017005,0.468574,0.44822908938291417,0.329,0.348
5516562,0.469354,0.4490309473346722,0.328,0.348
8479982,0.469572,0.4492623588887627,0.328,0.347
17238449,0.470436,0.4501366638552499,0.327,0.347
13222476,0.470594,0.4502979913810071,0.327,0.346
15647279,0.47152,0.45124823413758114,0.326,0.346
14448842,0.471606,0.45133604056388377,0.326,0.345
4125149,0.472607,0.4523538969539226,0.325,0.345
11567520,0.472628,0.4523765064373925,0.325,0.344
3751155,0.473644,0.4534193352972973,0.325,0.343
3866487,0.473697,0.453473845097112,0.324,0.343
9471470,0.474672,0.45446458084783414,0.324,0.342
3601743,0.474789,0.4545860598302785,0.323,0.342
5897489,0.47569,0.45551218938476695,0.323,0.341
9246392,0.475883,0.4557061690861768,0.322,0.341
11428393,0.476721,0.4565622683165682,0.322,0.34
3095759,0.47698,0.45682864132847095,0.321,0.34
12450364,0.47777,0.45761476393900163,0.321,0.339
17140365,0.47808,0.457929470763548,0.32,0.339
4373183,0.478816,0.4586696762520673,0.32,0.338
492252,0.479182,0.45903760397475796,0.319,0.338
2967233,0.479858,0.4597270052557651,0.319,0.337
331558,0.480287,0.46017022631770726,0.318,0.337
12354630,0.48089,0.46078680465433136,0.318,0.336
17863029,0.481394,0.46129259115152893,0.317,0.336
5235746,0.481944,0.4618490207435298,0.317,0.335
4667273,0.482503,0.46242236716995594,0.316,0.335
1020721,0.482992,0.46291370722759667,0.316,0.334
11083840,0.483616,0.4635476320325362,0.315,0.334
9370248,0.484039,0.4639808104022958,0.315,0.333
1613132,0.484731,0.46468514146098616,0.314,0.333
11713044,0.485085,0.46505038397186327,0.314,0.332
17371260,0.485848,0.465833928779053,0.313,0.332
14421570,0.48613,0.46612248164053555,0.313,0.331
18377361,0.486968,0.4669770234480751,0.312,0.331
15239412,0.487178,0.46719699599983994,0.312,0.33
18382355,0.488091,0.4681340275142914,0.311,0.33
14736123,0.488228,0.46827398075401283,0.311,0.329
14704610,0.489216,0.4692842648467375,0.31,0.329
5130120,0.489284,0.4693534359030542,0.31,0.328
15531220,0.490336,0.47043541515120024,0.31,0.327
15392558,0.490344,0.4704430411527507,0.309,0.327
7983118,0.491401,0.47151991849845104,0.309,0.326
11035953,0.491474,0.4715969840774995,0.308,0.326
17311223,0.492472,0.472606838536334,0.308,0.325
2296718,0.492607,0.47274426767695077,0.307,0.325
3682076,0.493544,0.473696336377558,0.307,0.324
6131065,0.493742,0.47389643836190265,0.306,0.324
4246543,0.494612,0.4747883046136504,0.306,0.323
15642750,0.494881,0.47506595551516995,0.305,0.323
8551460,0.495687,0.4758827969488475,0.305,0.322
3778800,0.496021,0.47621871694672085,0.304,0.322
133790,0.496768,0.47697986708738566,0.304,0.321
14138182,0.497165,0.47738785817033424,0.303,0.321
7724766,0.49784,0.47807940762079226,0.303,0.32
18251991,0.498311,0.47855984571847004,0.302,0.32
13591960,0.498924,0.47918147225330354,0.302,0.319
16893813,0.49946,0.47972125353206047,0.301,0.319
10118360,0.500013,0.48028611468915583,0.301,0.318
11783579,0.500611,0.480885453965937,0.3,0.318
15425100,0.501091,0.4813932812241129,0.3,0.317
3203728,0.501765,0.48209036221090673,0.299,0.317
18211866,0.502171,0.4825030255624109,0.299,0.316
18067450,0.502922,0.48325826823708595,0.298,0.316
10411369,0.503275,0.4836152939998136,0.298,0.315
7442172,0.504081,0.4844372373359369,0.297,0.315
13343893,0.504371,0.4847301402405574,0.297,0.314
7747378,0.505243,0.4856163138432604,0.296,0.314
4333075,0.505463,0.4858475642846421,0.296,0.313
8586272,0.506408,0.4868045737749862,0.295,0.313
12406234,0.506568,0.4869675661320678,0.295,0.312
2250704,0.507575,0.4880130264995498,0.294,0.312
